Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target
03-08-2025,1176.585801,664.0075848,693.9347928,1848.938938,5,-72.8536415,-487.2687138,-214.4899618,535.6738168,2634.327765,745,417.6268156
04-08-2025,1416.241685,839.0759337,-95.72594074,8065.54637,2,-1014.399802,1873.12002,63.26529426,904.1827321,7954.606326,5084.170889,-11.88108515
05-08-2025,556.434604,2428.623917,-1066.699452,659.0940714,3,1067.283204,946.7592265,48.79726645,2270.322632,8886.43252,9593.245524,1004.318533
06-08-2025,2359.77069,1209.297658,659.4801959,8756.745562,2,-288.2817548,1810.218999,-4211.72854,12433.10564,9783.537034,39271.00717,-674.1272165
07-08-2025,134.0805071,22.16482405,-894.4527034,413.9885151,5,1057.794893,-369.7134082,-323.3898008,1923.077005,6155.757883,7648.152416,558.19518
08-08-2025,1027.1649,0,1840.935778,4230.379242,3,-562.3976761,-579.7256293,550.3543976,928.0911764,5106.544247,2710.315382,199.7552471
09-08-2025,1211.606045,413.5436546,541.4961903,180.5695474,6,-1759.162273,1396.999385,-163.3823289,195.6838161,7547.52763,7052.994599,-1110.166863
10-08-2025,835.8087584,284.8812107,530.4006569,1218.491569,4,507.8401317,-5926.833743,22.88306359,1679.732799,3192.692359,5886.362424,260.1195244
11-08-2025,1028.359177,0,560.1544821,734.0966418,6,-3950.250544,-1007.556314,-805.3474631,3142.39295,6656.61051,12522.48187,-358.8214689
12-08-2025,758.5967883,1272.915732,-136.2926734,3869.419661,7,329.1315687,537.3228018,144.9818565,150.9908543,8442.663173,5942.211844,328.873455
13-08-2025,1073.354385,790.5752603,930.0348139,2538.963954,5,502.7340095,-884.6199743,-240.668493,717.9086642,7095.843725,7886.260476,483.9630505
14-08-2025,391.3422308,570.3340328,219.2697578,1073.650355,2,256.0388048,1514.416391,-442.5551449,1616.547504,10685.91049,11483.68766,497.6678671
15-08-2025,188.4316601,1349.549201,-1323.013985,631.0579356,2,-458.8127128,-251.4939913,-453.1333759,1472.050166,37310.17272,40656.75728,708.9549844
16-08-2025,509.3526674,1402.737891,-565.5359861,1888.075823,3,489.2258859,3794.111944,-478.2039673,1008.397391,6014.256299,9222.240362,379.7385094
17-08-2025,0,816.3216253,-534.2975036,0.8,4,906.5048815,-424.8051236,-605.4872064,1298.878521,6041.665111,6542.986569,1315.213596
18-08-2025,5934.625286,3662.566027,1243.536042,7343.127988,6,3243.083363,294.3468816,1057.006933,2289.612491,13548.54095,6966.325309,-1216.698578
19-08-2025,0,1014.118438,-1304.402595,311.9493142,3,1616.19672,-505.7171086,73.65519854,2612.280312,8266.932039,9914.08412,-166.4864877
20-08-2025,21.32923596,1353.639465,-980.4218409,1441.259982,4,659.7647583,8.818919504,89.6718576,1183.069109,8072.512267,6055.625582,458.4858111
21-08-2025,1061.903403,0,953.2507416,5353.471981,1,-5072.507635,867.801586,-261.7843126,3321.39564,11599.75819,12539.51123,-6076.560774
22-08-2025,98.73643757,952.476555,-117.6473112,7196.736589,3,1693.185186,2696.223206,-4115.554077,11579.34241,12539.92328,39150.99316,-304.4931032
23-08-2025,349.7062005,240.0579714,805.4866245,0.8,4,1248.518207,-3307.796771,130.7673107,478.8613578,300,1421.163282,-1170.993626
24-08-2025,157.8122398,0,427.0329909,11750.62373,2,108.2957221,-902.3615728,-527.4093902,2649.387984,5149.922166,7062.095779,1693.82755
25-08-2025,543.8790005,133.1736951,-385.9580459,5399.015558,3,5989.80242,-242.4502488,-1261.91769,6172.549661,15190.35144,21768.89998,-365.0785018
26-08-2025,0,5898.733651,-4687.891936,3467.173752,7,1112.256426,5674.70351,-575.9974006,1963.633877,4713.31321,10551.97378,1484.97212
27-08-2025,20475.471,757.6667903,20056.67202,23041.96488,3,-148.4256284,-2563.968543,3276.097483,6985.966177,24208.98909,3674.227895,748.5719589
28-08-2025,1865.125989,448.3655539,1180.557063,3036.997002,4,-2180.781567,273.0314197,-129.2887996,622.2258418,7311.738234,7579.701895,-1337.862505
29-08-2025,1205.946527,0,1663.409717,6149.942038,1,-5422.439183,-402.1674854,-41.52660637,2590.219633,9432.011042,12545.20239,-6358.80539
30-08-2025,183.198633,23.88574428,422.8304898,4573.023949,1,-272.9559298,-1249.31817,-96.83082565,605.8768101,7169.085375,7838.794338,-422.9675443
31-08-2025,499.4260859,1194.312274,340.5247543,1335.093523,2,778.8567196,165.7853838,9.064144125,1478.227913,42036.17525,41137.25905,-636.0999247
01-09-2025,745.9596383,742.8932512,1041.841772,8099.41731,3,5721.514578,169.1010206,747.5800368,2716.490541,9481.791778,2974.674981,1269.603943
02-09-2025,2131.179123,895.4199885,401.7284099,8625.2366,3,-16.64373541,-803.9304995,412.6145905,1761.774993,8608.200201,3383.564688,2259.339604
03-09-2025,0,1263.9772,174.6828879,1330.071165,3,932.6034589,1074.366421,-13.33671345,716.1055058,2712.194487,1782.495097,433.6104333
04-09-2025,0.947308815,403.6177325,45.85189378,4208.68436,1,1818.423644,353.0458962,214.0261194,1031.645994,6763.597614,5285.530671,62.78798512
05-09-2025,2258.903146,683.9170792,1577.133851,4440.275329,7,-1720.669264,-193.3734209,444.8906247,1641.070734,3440.645751,2284.52427,-5024.20188
06-09-2025,680.0987349,0,851.8371728,34813.67553,3,-4048.699913,1606.214943,558.7825654,2391.014253,10795.53969,4589.536051,305.8711038
07-09-2025,0,0,160.6345966,2833.136664,3,326.0155184,1778.891818,59.07631455,489.0038932,2279.277005,2659.041914,282.2215932
08-09-2025,0,117.9502786,-81.36414176,3983.758174,4,1463.299514,761.552348,430.7275155,1035.890577,6134.482712,6585.051451,390.1626019
09-09-2025,0,43.5681851,66.56563028,3969.170985,2,-266.1260288,-880.1105702,80.65103779,824.9161828,3379.778962,745,-820.8978761
10-09-2025,0,0,164.1378433,0.8,2,-670.6893954,11812.42601,-1907.942166,4432.093986,2990.91892,15790.30757,-171.1456973
11-09-2025,10716.53434,234.1323556,10285.46041,12251.61113,3,211.0293653,-661.2185066,1711.501943,3832.62802,16185.09359,2531.450886,-10378.34267
12-09-2025,271.7150558,1350.723941,-800.159994,24706.04234,2,390.9291558,3546.305721,2761.738437,7597.054986,37586.12828,18866.32401,-691.3199283
13-09-2025,385.2515999,80.04740226,579.810079,0.8,1,-4056.508645,2124.343324,-84.92979246,2118.365955,4685.647076,7518.951897,1289.164967
14-09-2025,5870.340347,4471.015007,1390.916401,1522.232491,8,-288.5960978,-302.9824922,32.86671904,150.9908543,8243.212449,9521.726201,-263.2723152
15-09-2025,0,0,1039.511254,3871.302386,2,2431.802793,2099.90692,250.494873,791.9490589,1752.736121,1220.318524,-754.2432258
16-09-2025,150.997566,0,-218.6885568,4960.977003,3,2887.760016,-1040.584468,279.9727465,2058.750515,4583.14231,3932.298029,20739.7784
17-09-2025,762.4378217,0,427.3545128,2180.11377,2,2800.678086,-244.9936718,234.2245356,1181.364699,4958.188997,6547.005852,140.5051128
18-09-2025,105.5055916,433.9653273,-140.5563462,623.608227,4,228.1661553,10455.41895,-1893.472996,4025.772896,4097.93155,16278.66899,467.3424103
19-09-2025,0,726.3645751,-526.9499151,18.27509134,3,809.1154515,2002.633131,-337.1903314,719.6971856,8102.349988,10566.13286,2095.568823
20-09-2025,1559.233333,260.9943265,2915.53342,33562.09286,1,1664.141397,18783.92789,1068.330995,22350.87106,53266.7643,44346.92243,1255.450385
21-09-2025,0,495.332938,1233.036707,1555.690177,3,464.9469701,42.63798333,-646.9269436,2100.721375,12123.06461,17606.00253,925.1994681
22-09-2025,201.0300546,388.3956082,407.7475153,460.3326698,6,2237.576408,-538.4484987,-58.65723122,259.7006962,10587.21488,8732.7723,-636.1324793
23-09-2025,467.2196049,478.0874855,716.8378106,3224.798393,4,452.1124574,780.5661632,302.1596877,214.2099448,9434.846331,7074.200633,427.505553
24-09-2025,800.0851293,393.3977411,456.0298999,6476.231423,3,812.3817003,1900.594182,-4112.785889,11598.07798,9286.268015,39773.07888,637.7634043
25-09-2025,1375.899136,1447.500721,227.1109288,8400.023099,2,-266.6922379,762.6050817,-4583.050117,11433.18042,7629.742717,40071.69056,-59.01625402
26-09-2025,547.5479624,506.1494863,102.0153996,0.8,3,130.3661728,-597.8638985,-113.7615501,738.9497774,2948.030389,745,836.6245148
27-09-2025,820.1881499,7143.584226,-7161.607171,0.8,5,633.8729061,1276.623159,-174.0512898,3017.117739,9484.630552,10145.3832,1736.324509
28-09-2025,2208.3711,0,1855.521217,4578.008158,3,-925.0230139,-1190.480839,164.5562369,1845.867567,3929.61074,2291.874506,-305.6360033
29-09-2025,0,464.5432886,-1005.102317,4945.211415,3,981.8872805,495.889744,744.4584797,1547.560018,10906.32591,8165.907501,18404.42224
30-09-2025,5012.814422,4953.733398,-560.553601,1131.704611,6,574.8503118,-213.92795,-213.4011955,1882.353829,11619.387,9824.34079,-226.890315
01-10-2025,2312.474897,242.5716015,1717.870684,4578.155188,7,-1251.48151,141.8707615,375.2909003,2036.907268,3421.811762,4177.059226,-5371.327657
02-10-2025,115.8130716,0,241.5741592,2752.866114,1,105.7900562,-20.28354858,-335.1842106,326.9162323,2914.493287,3091.426372,237.747444
03-10-2025,432.538938,464.4734695,-106.5416499,0.8,3,-895.1823924,329.1763902,106.0094594,1112.666257,7640.991211,9779.613992,-164.3163577
04-10-2025,1473.613541,158.0839826,1258.382527,320.1026968,5,-80.13384241,-462.1082844,-64.02091775,859.7731209,7181.205195,8549.638022,940.1666045
05-10-2025,0,389.1044827,-1608.630255,3308.148453,3,1067.791405,278.9502512,-461.2448999,324.2297902,2818.088334,3925.041819,-1165.270566
06-10-2025,1434.566885,693.3665257,-442.8297833,2882.258007,3,2877.727004,-130.1212498,-6.235450276,6148.848441,15363.27139,15103.46775,-3047.604657
07-10-2025,1206.35592,69.41979161,1184.573631,870.4377222,2,-1473.722517,-1073.787308,251.8569347,2285.47387,8905.305105,7903.972096,-747.4089148
08-10-2025,2244.057151,14363.90751,-12510.60195,12653.09093,7,18951.59311,808.6266183,1528.136097,9634.762967,51370.67548,38529.89157,45244.92066
09-10-2025,265.2673228,35.20090334,171.5302718,303.9646412,4,-288.6668986,-2920.97285,147.2280313,377.7720812,1277.759195,2183.645015,-635.3270314
10-10-2025,568.9185099,446.4355804,-1273.974866,0.8,1,2358.051044,-817.9862333,-39.97335723,715.4659069,5870.321537,5382.678693,322.5574793
11-10-2025,1343.682595,4600.033378,-3923.01797,36550.93846,3,1058.792978,716.4918832,701.7523416,2054.825844,10603.29121,7220.245717,1063.483895
12-10-2025,1614.485904,891.8004042,883.1364946,1874.758132,7,-6976.113915,1017.271101,-0.103233704,2930.274711,9946.55412,11175.53947,-432.0289392
13-10-2025,1753.445131,0,2147.271216,5044.19075,2,184.2652178,716.0043124,320.31147,954.1827939,6967.409002,3621.441467,-2062.307026
14-10-2025,1041.83412,5008.137049,-3078.067808,33452.22729,3,2490.198665,-834.223214,620.2076869,1800.962285,9186.077908,5052.478673,1741.791808
15-10-2025,0,0,-196.8586797,5974.590015,2,1893.038273,-6100.468742,681.8873982,2009.761004,3281.408666,745,2212.576105
16-10-2025,916.4612017,50.64762986,-168.9435814,2267.727347,3,-174.2084088,925.7941112,166.2783097,1815.389977,7098.946371,5885.076754,407.0878904
17-10-2025,0,746.0673878,-340.0263171,21083.85299,2,-129.8071711,56.82775831,2832.440046,7174.229794,41007.63513,20984.81474,-163.0599822
18-10-2025,798.8979493,951.1684089,-54.1109634,2128.153592,3,980.4877769,111.2437332,-633.249313,2515.381549,12598.09541,13310.1679,1346.984134
19-10-2025,458.0682808,726.1503127,208.2670872,7027.515289,2,7.422193084,241.6374334,634.9302439,2325.439653,9294.601506,4732.12043,-389.2216865
20-10-2025,0,361.0146319,-661.3264365,1416.555988,1,1093.743722,-399.0332545,144.4381092,154.4778275,4051.284581,2437.510254,72.73134466
21-10-2025,0,0,-147.9711468,2364.341496,1,256.0346147,-346.5417403,222.2223447,878.6865236,488.3293028,2260.229671,-61.88059146
22-10-2025,483.5473413,266.4233745,206.62714,1117.839541,2,-411.1077364,510.7495723,-14.27471762,3303.43259,9013.644163,4451.262217,-1445.044637
23-10-2025,538.0875839,91.41617217,-388.7810926,1406.532005,2,-439.9400318,450.026693,-175.8714629,845.6693309,300,2300.818021,-1438.508465
24-10-2025,735.5015655,1369.642431,265.0520996,873.5039402,2,24.01265528,132.6059241,60.44861766,1162.68855,38403.73234,36611.32179,-535.6813912
25-10-2025,892.9062812,506.2526127,-99.00560064,4026.224867,2,2552.370183,-5276.915271,662.0797487,451.222601,5325.485798,843.681432,1350.559851
26-10-2025,210.2797576,305.6007344,-57.89735273,3501.453149,2,1802.214451,-5788.451812,466.2497513,1050.228816,6844.623868,745,1555.485993
27-10-2025,621.605067,295.2507213,444.3580502,3044.726489,4,637.683579,-68.29347565,271.2366784,403.0159102,8093.328668,5125.956728,339.6123594
28-10-2025,14.89609217,13376.21809,-11594.49417,557.6220304,4,-2015.822146,537.9888343,-2257.432633,4851.763796,5808.459445,21805.97629,81.69062461
29-10-2025,345.9460093,1244.569758,-1572.680008,2910.291229,3,958.6471499,-424.1022623,88.43554521,1637.530723,4317.437944,6787.285391,647.6291687
30-10-2025,287.4795516,1052.770285,-364.2840059,35.92929306,2,310.6345829,-430.864696,-239.8828741,464.7225619,300,5556.224651,109.5896757
31-10-2025,326.54495,0,-755.8145971,21076.33004,2,-1535.197558,-444.4821897,2633.014382,7850.914189,41003.85625,22069.56361,192.6606713
01-11-2025,1900.904958,303.7156032,1970.792599,3618.610225,2,-26.6622836,928.3238242,316.9289096,230.6952799,8239.813852,2737.895834,-1870.82529
02-11-2025,675.3132029,193.5493245,591.1577283,1523.780593,4,498.8998393,1608.1306,-225.9913925,1545.95755,4546.667545,3912.059632,-898.4232817
03-11-2025,799.4747997,1151.296918,-753.2752934,8204.859066,3,1366.30081,505.1604275,417.669941,2190.551946,7823.631699,4246.854617,207.4937397
04-11-2025,2453.915463,1297.722237,2601.033812,4621.302286,4,444.2153833,-5373.891062,436.4417607,1227.198399,4802.566953,1733.542215,149.3324067
05-11-2025,3029.322321,545.1901928,2194.267316,4411.152863,5,490.0618715,402.9921909,710.0761779,1504.065756,10123.91504,6284.901427,553.3012739
06-11-2025,1978.222748,1332.380463,2651.447393,2308.285849,4,-62.11567273,-4480.327037,240.9644806,1452.937272,5476.908709,844.1089341,84.00139436
07-11-2025,0,921.7241354,-107.3563497,1773.735624,4,492.6786912,-479.9745495,311.5787243,150.9908543,7345.216182,6998.23923,344.3275598
08-11-2025,7624.56036,13288.91849,-5450.743138,0.8,3,-821.8154371,555.0952088,-4838.686491,12358.64478,15575.67286,48904.98814,254.7216572
09-11-2025,1135.993043,1880.174197,-164.7101701,1953.549448,6,-11271.50712,810.109351,167.6469712,6834.977408,16937.57115,17747.30552,-325.5120327
10-11-2025,177.2345586,0.233526178,-307.3278016,14946.81826,2,1815.854509,-1392.342335,-307.5896238,2978.611854,6447.748176,5934.549803,-1212.090035
11-11-2025,387.8121395,0,1132.787179,36165.73504,3,517.4889346,45720,-3409.529381,10730.56931,5237.07084,28830.57535,1293.53102
12-11-2025,0,214.2959594,-306.0127474,0.8,1,-3726.192008,2115.716536,-190.8128901,2180.930312,4542.858757,5377.477927,1010.329555
13-11-2025,695.3386713,0,147.2942675,1554.719453,2,-1083.553215,-672.7462521,75.6320314,2196.042569,9973.175023,8562.218736,-1410.221551
14-11-2025,1953.046452,29.18004905,-225.9531325,1338.56257,2,-545.5793028,-3368.008505,-1198.057834,3144.52093,2502.315394,11815.60472,968.5989006
15-11-2025,0,717.968419,274.0984069,4403.285641,1,-5571.157895,-559.3402781,-380.3835121,3072.18735,8993.478623,12554.57838,-6098.318686
16-11-2025,1354.245978,508.5893979,856.9040633,3842.998994,2,65.90736413,162.0996618,216.1768225,809.1194818,7981.241145,2493.030711,1311.310413
17-11-2025,163.7891733,17.99823566,707.5696052,0.8,4,-303.6035893,2290.136082,-314.5131386,1390.63252,8512.801228,8075.16351,887.306829
18-11-2025,2150.483135,2080.35645,-528.0519425,1912.858894,7,955.5454406,144.0046037,-256.8950682,197.3726291,3574.137322,6969.737,-2542.847263
19-11-2025,0,310.6632547,-582.1902407,22766.87656,6,1233.964657,-388.198763,-329.8456524,150.9908543,2030.223562,2852.582519,-4148.819919
20-11-2025,808.6374081,1009.87806,-158.5543109,2614.371554,4,773.1248871,2349.880831,-101.7742016,1460.609168,662.9956462,4545.558634,-238.3394266
21-11-2025,3005.330239,738.6163128,1341.491965,1455.84691,4,519.9357004,-4140.869785,292.3163645,1347.955738,5902.632073,3299.176311,-339.8650693
22-11-2025,89.76653763,590.7319175,-549.3829984,2217.883287,2,596.8116755,1362.988829,106.7205544,2201.855557,6299.712883,3663.010583,2017.876039
23-11-2025,5586.24088,4695.476788,2034.982987,2489.204917,8,299.5192348,29.67986786,318.5420761,1407.153787,8303.292044,9338.720378,-1602.907824
24-11-2025,2703.774895,915.0806421,2348.2136,1482.814047,4,-841.3817346,-4921.718618,283.0853464,1462.996506,6214.498854,2062.33026,-384.1957065
25-11-2025,31.76269976,0,691.4677249,3469.847649,1,919.459122,-941.8787783,197.2959319,1109.249536,5796.753591,8023.074924,-844.5382744
26-11-2025,20033.83556,201.9887131,19435.50997,24547.48643,3,-582.2426091,-2207.410647,3272.954554,8034.511718,24610.95836,3960.14971,172.8807688
27-11-2025,403.3830072,1055.658623,-507.8265523,0.8,3,1540.051822,2398.863205,-201.8752106,1207.40242,7367.209224,11323.36322,3496.483408
28-11-2025,1762.417424,791.200569,-345.5245076,7622.849974,2,166.5103597,1574.808587,-4345.27813,11627.0724,9330.439532,39357.0929,-771.9571938
29-11-2025,2738.699245,930.7208883,2833.497287,14977.50213,3,2064.108855,271.8827158,1265.940705,1350.274358,12603.79234,4530.74441,-3639.571531
30-11-2025,950.2313074,331.190114,936.6341889,0.8,4,-420.2042517,-7003.575308,230.1901707,1082.59785,6362.655094,5493.310808,118.7605156
01-12-2025,416.5890224,85.73403546,-1049.970162,0.8,3,1370.451035,7.684545455,-130.2706612,393.2824199,300,2320.042758,1325.813861
02-12-2025,1958.546708,140.1959559,2983.331565,5046.72716,2,989.2015226,-113.8215582,474.6768075,289.3551993,5915.667743,2195.778036,-195.4138276
03-12-2025,621.525006,516.5415714,356.7359346,0.8,3,520.7779333,-948.7028215,185.4633405,2006.035785,4796.000372,6508.901937,1177.930074
04-12-2025,895.0933926,1062.184331,234.1237704,1766.577971,7,-11536.13363,-119.8384828,191.9523173,6804.864671,20494.87072,18576.42655,175.6825268
05-12-2025,238.7985376,0,390.938638,3287.154943,4,526.2329588,-160.1230678,149.3154758,150.9908543,9610.09378,10115.90401,310.1835308
06-12-2025,511.5966853,1051.251131,-1633.781063,834.3817343,3,663.8451059,-916.2760386,135.0927545,1604.263932,5645.292023,5560.379774,605.0916019
07-12-2025,3652.518836,0,4232.781678,3241.841887,4,133.9238562,-367.8901996,-1025.175494,5013.26108,11241.98621,17880.11913,-5519.912306
08-12-2025,0,0,-479.2301104,8111.474484,2,817.3904931,131.5428102,771.9192888,2367.912871,7711.163097,4316.589751,-394.9108883
09-12-2025,1459.628787,807.5195745,-1402.120878,925.3580317,7,-2993.545538,-433.0644817,-702.7758668,1058.533157,4591.969007,7173.46681,155.8239411
10-12-2025,242.8485042,0,-311.4181623,2281.928827,1,-908.4211596,-346.4484222,57.03793635,776.7504288,2137.577347,4215.232338,-235.7570409
11-12-2025,0,459.3360315,-62.16778128,4942.303336,2,2456.563803,-5517.260262,512.6031527,1054.59177,3549.2422,745,1096.162901
12-12-2025,0,969.829983,-303.1632943,4744.445111,4,105.7285373,-349.516925,-161.3742393,684.2360833,7162.354982,6964.136618,-549.2157593
13-12-2025,864.9452613,63.55699647,-517.9063387,8062.763947,3,2168.936471,802.8495207,322.0075527,977.690673,7894.636334,4291.879732,871.5907954
14-12-2025,193.2623779,397.1607816,203.1096089,5484.044225,2,1724.788734,-5688.858113,626.6635247,706.7713775,6042.344508,745,1815.795061
15-12-2025,3819.529007,0,2812.232997,3147.964425,5,903.1665321,3091.888097,59.71738225,1695.592605,4543.689603,745,258.7100924
